       0.143701        0.143701        0.143701        0.143701        0.143701        0.132193        0.138239        0.144569        0.122502 
       0.145995         0.13631        0.136592        0.133974        0.134059        0.140799        0.136269        0.142707        0.126944 
       0.140787        0.146546        0.137613        0.145055        0.145169        0.145932        0.144878        0.146984        0.144585 
       0.142624        0.137765         0.14687        0.145356        0.142008        0.141926        0.135806        0.142091        0.139388 
       0.140823        0.142047        0.147066        0.145081         0.15033        0.149972        0.152057        0.145548         0.14849 
       0.146795        0.140435        0.137453         0.13841        0.136141        0.136881        0.142742        0.141491        0.142984 
       0.145833        0.144315         0.14151        0.145854        0.143654        0.143192        0.139876         0.14908        0.148459 
       0.143266        0.145522        0.144503         0.14944        0.146197        0.149259        0.145215         0.15009        0.144834 
       0.147974        0.150925        0.149688        0.154103         0.12982        0.143701        0.143701        0.143701        0.143701 
       0.143701        0.143701        0.143701        0.143701        0.143701        0.143701        0.143701        0.143701        0.143701 
