      -0.286748       -0.341952       -0.285854       -0.320776       -0.222502        -0.24489       -0.244708       -0.231739        -0.25047
      -0.247522       -0.218001       -0.240618        -0.26921       -0.261661       -0.254693       -0.243608       -0.250881       -0.276111
      -0.240068       -0.278745       -0.275541       -0.265863       -0.271281       -0.256219       -0.295372       -0.263004       -0.279499
      -0.280907       -0.296867       -0.281002       -0.270524        -0.26193       -0.269366       -0.280523       -0.284291       -0.314449
      -0.299229       -0.310784       -0.290128       -0.331829       -0.276827       -0.296988       -0.354656       -0.320705       -0.290303
      -0.306831       -0.308245       -0.295823       -0.273228       -0.273799       -0.323984       -0.296623       -0.284687       -0.294325
      -0.287396       -0.282432       -0.298688       -0.296178       -0.285322       -0.318748       -0.332578       -0.278755       -0.268733
      -0.267794       -0.281359       -0.243747       -0.275934        -0.29824       -0.278897       -0.277809       -0.284512       -0.276946
      -0.268548       -0.263927       -0.254047        -0.26192       -0.280332       -0.315923        -0.29781       -0.317511       -0.286748
      -0.286748       -0.286748       -0.286748       -0.286748       -0.286748       -0.286748       -0.286748       -0.286748       -0.286748
      -0.209408       -0.245298       -0.214183       -0.245227       -0.184739       -0.184929       -0.197388       -0.180614       -0.185715
      -0.233175       -0.213635       -0.174455       -0.213338       -0.195342       -0.210569       -0.187767       -0.193745       -0.188422
      -0.204921       -0.222413       -0.213454       -0.215235       -0.216783        -0.22807       -0.243176       -0.234747       -0.219624
      -0.214632        -0.20726       -0.207737       -0.209143       -0.180908       -0.194466       -0.210008         -0.2205       -0.238846
      -0.225145       -0.225592       -0.213559        -0.21161       -0.226208       -0.238808       -0.244652       -0.233681       -0.230705
       -0.23753        -0.21643       -0.191901       -0.196228       -0.181347       -0.204469       -0.219773       -0.193314        -0.20146
      -0.215787       -0.208213       -0.225644       -0.202545       -0.209641       -0.214182       -0.222503       -0.202147       -0.201971
      -0.166741       -0.188799       -0.164141       -0.193816       -0.203246       -0.190693       -0.190229       -0.199692        -0.18591
      -0.192963       -0.199314       -0.217882       -0.193899        -0.21558       -0.245328       -0.254183       -0.283507       -0.209408
      -0.209408       -0.209408       -0.209408       -0.209408       -0.209408       -0.209408       -0.209408       -0.209408       -0.209408
