      -0.100494       -0.395184       -0.680494       -0.701924        -1.59615        -1.26411        -1.45736        -1.14659        -2.43224 
       -1.34487        -3.39006        -2.68477        -1.87095        -3.39693        -2.84848        -3.15345        -2.83617        -3.50531 
       -3.80974        -3.65438        -3.93692        -3.78249        -3.05396        -2.73207        -2.18847        -1.75178        -1.64383 
       -1.63589        -1.58257        -1.35411        -2.12746        -2.15826        -3.38734        -3.72069        -2.86413        -2.67559 
       -1.91701        -2.62426        -1.67668        -0.82199       -0.808063        -0.59952        -0.54089      -0.0389535        0.181802 
       0.297422        0.272698        0.462132        0.397924       -0.594686        0.283595        0.424576       -0.167223        0.508826 
        1.14105        0.619813        0.766525        0.287437        -0.32605        0.177821        0.855853         1.28323         1.20679 
        1.88746         1.61163         1.07143         2.09983         1.65766         1.54808         2.03671         2.28299         2.56285 
        2.65724         2.98535         1.67012         1.88246       -0.936968       -0.607114        -1.57842      -0.0794344       -0.465934 
      -0.100494       -0.100494       -0.100494       -0.100494       -0.100494       -0.100494       -0.100494       -0.100494       -0.100494 
