bb.ps.adc.timeoffset = 
   -24.63221    -26.83844 
   -26.85168    -24.50465 
   -22.80285    -21.75512 
   -21.08999     -22.2936 
   -22.39775    -22.85437 
    -21.6065    -23.35581 
   -22.28215    -22.30994 
   -22.07819     -23.2288 
   -21.63093    -22.72276 
   -19.66928    -21.30253 
   -18.88636    -19.32111 
   -18.13084    -19.21404 
   -19.88508    -19.77995 
     -19.384    -19.74132 
   -17.14409    -18.10533 
   -17.31417    -18.64567 
   -19.30308    -19.33382 
   -18.41756    -19.09325 
   -19.51352    -19.90325 
   -22.23951    -22.15693 
   -24.20656    -24.30778 
   -23.42117    -24.00575 
   -25.71165    -25.90757 
   -25.90757    -25.90757 
   -25.90757    -25.90757 
   -25.90757    -25.90757 
