-41.1427 -37.2049 -37.5410 -31.1186 -36.1851 -36.0607 -39.8433
-39.2390 -39.8151 -39.4100 -39.2771 -37.8272 -39.3345 -36.8991
-33.7916 -42.7001 -30.8245 -32.6600 -33.6851 -32.8606 -38.9763
-39.7641 -30.6325 -44.7494 -32.5634 -50.3832 -42.2944 -36.0823
-34.0071 -36.4431 -42.6601 -40.1763 -40.6443 -36.2726 -34.8502
-36.2407 -36.1542 -39.0532 -35.6899 -32.2866 -40.1106 -35.8536
-35.7359 -35.5108 -34.6679 -36.3969 -35.6436 -36.4047 -36.1551
-41.7561 -30.6058 -34.3008 -42.0953 -33.0230 -34.5402 -40.0507
-41.9521 -32.9172 -38.6406 -34.5398 -31.5116 -41.7021 -38.9361
-32.8427 -37.9208 -35.1013 -38.1979 -38.2663 -38.7261 -40.7252
-34.2071 -36.6329 -33.0290 -37.4979 -34.8158 -36.8531 -44.6495
-39.6254 -34.6044 -38.4310 -35.8258 -35.3040 -35.2854 -40.5963
-40.4788 -31.7298 -35.8793 -36.7456 -39.5455 -36.5632 -43.7734
-35.5795 -38.5196 -33.9973 -37.6534 -36.4210 -30.9967 -40.1853
-36.8931 -39.3859 -39.6064 -37.4999 -35.8078 -35.9343 -42.0337
-35.6132 -31.3856 -37.5369 -32.4013 -37.4656 -35.1925 -48.2376
-44.0634 -35.6364 -30.6897 -36.4509 -39.2713 -33.6878 -46.0551
-34.0807 -37.0934 -34.9903 -42.5886 -31.5315 -34.8634 -36.1139
-42.8741 -32.8487 -39.2415 -33.5705 -35.0800 -29.9145 -42.6885
-35.9014 -37.0191 -33.5579 -39.0139 -35.5051 -39.1424 -38.4149
-38.7357 -42.2217 -29.8537 -38.2561 -29.7200 -38.4102 -39.3888
-40.8112 -38.3919 -35.9730 -38.7720 -36.1901 -33.5853 -44.3006
-36.0565 -37.6982 -33.3590 -33.1871 -38.1497 -40.3946 -34.6642
-38.0986 -32.7184 -48.1371 -47.0947 -48.8014 -36.9016 -40.2655
-42.1262 -46.1238 -46.6487 -46.9081 -38.6005 -45.1971 -34.2391
-42.1838 -37.6232 -44.0767 -44.6867 -45.3284 -43.1706 -44.6855
-43.0230 -42.0597 -43.7984 -43.4911 -43.4366 -42.4523 -44.1312
