       0.295539        0.265168        0.298885        0.284941        0.276898        0.294244        0.254772        0.270314         0.28424 
       0.264225        0.244567        0.255273        0.277862        0.276515        0.257014        0.253052         0.19167        0.349762 
        0.28217        0.293694        0.269465        0.292021        0.294243        0.273064        0.283181        0.266709        0.284474 
       0.307909        0.305953        0.286134        0.234274         0.31605        0.311723        0.295516        0.294901        0.323996 
        0.29016        0.315542        0.315345        0.348981        0.287245        0.299944        0.327753        0.313988        0.295063 
       0.323839        0.329402        0.321451        0.309545         0.31628        0.333547        0.312264        0.302177        0.316617 
       0.327512        0.288147        0.278039        0.299965        0.288878        0.300016        0.335955        0.294716        0.276601 
       0.286479        0.266146        0.241517        0.260157        0.283834        0.268262        0.260568        0.253158        0.343504 
       0.256642        0.263265        0.259123        0.256333        0.279936        0.288661        0.256372        0.241941        0.265448 
       0.266547        0.247951        0.298885        0.298885        0.298885        0.298885        0.298885        0.298885        0.298885 
