        0.13342        0.139074        0.140287        0.138441        0.144433        0.137849        0.156515        0.131337        0.127677 
       0.151853        0.150548         0.14196        0.137503        0.136816        0.142686        0.140244        0.132931        0.146975 
        0.14598        0.137727        0.139205        0.138913        0.147206        0.145767        0.138409        0.141569        0.144235 
       0.142007        0.145544        0.143315         0.07776        0.149467        0.144606        0.139138        0.142197        0.136701 
       0.134567        0.137759        0.142677        0.138137        0.147205        0.148945        0.144438        0.145694        0.146607 
       0.144588        0.139828        0.139102        0.135491        0.136403        0.131351        0.139428        0.135853        0.136228 
       0.142787        0.136761        0.134714        0.141414        0.141552        0.136818        0.136186        0.142761        0.138363 
       0.137723        0.139859        0.138939        0.136754        0.138059        0.141416        0.138473        0.137448        0.144246 
       0.137263        0.136919        0.137483        0.133441        0.124346        0.130713        0.135237        0.136623        0.131263 
       0.130506        0.133613        0.140287        0.140287        0.140287        0.140287        0.140287        0.140287        0.140287 
